onset	duration	section_num	subject_num
26.1906	0.5	9	sub-16
27.1956	0.5	9	sub-16
28.193	0.5	9	sub-16
29.1916	0.5	9	sub-16
30.1983	0.5	9	sub-16
31.1992	0.5	9	sub-16
32.2004	0.5	9	sub-16
33.2008	0.5	9	sub-16
34.1974	0.5	9	sub-16
35.1983	0.5	9	sub-16
36.1992	0.5	9	sub-16
37.2	0.5	9	sub-16
38.2089	0.5	9	sub-16
39.2067	0.5	9	sub-16
40.2076	0.5	9	sub-16
41.2095	0.5	9	sub-16
42.2135	0.5	9	sub-16
43.2088	0.5	9	sub-16
44.2066	0.5	9	sub-16
45.2211	0.5	9	sub-16
46.232	0.5	9	sub-16
47.2521	0.5	9	sub-16
48.2637	0.5	9	sub-16
49.2812	0.5	9	sub-16
50.2819	0.5	9	sub-16
51.2829	0.5	9	sub-16
52.2867	0.5	9	sub-16
53.3018	0.5	9	sub-16
54.2984	0.5	9	sub-16
55.2989	0.5	9	sub-16
56.2998	0.5	9	sub-16
57.3007	0.5	9	sub-16
58.3016	0.5	9	sub-16
59.307	0.5	9	sub-16
60.3101	0.5	9	sub-16
61.3079	0.5	9	sub-16
62.3121	0.5	9	sub-16
63.3127	0.5	9	sub-16
64.305	0.5	9	sub-16
65.3162	0.5	9	sub-16
66.3166	0.5	9	sub-16
67.3175	0.5	9	sub-16
68.3183	0.5	9	sub-16
69.3349	0.5	9	sub-16
70.3395	0.5	9	sub-16
71.3465	0.5	9	sub-16
72.3466	0.5	9	sub-16
73.3462	0.5	9	sub-16
74.3434	0.5	9	sub-16
75.3424	0.5	9	sub-16
76.3585	0.5	9	sub-16
99.5544	0.5	20	sub-16
100.5602	0.5	20	sub-16
101.5597	0.5	20	sub-16
102.5606	0.5	20	sub-16
103.5622	0.5	20	sub-16
104.5587	0.5	20	sub-16
105.56	0.5	20	sub-16
106.5606	0.5	20	sub-16
107.5589	0.5	20	sub-16
108.5616	0.5	20	sub-16
109.5667	0.5	20	sub-16
110.5672	0.5	20	sub-16
111.5684	0.5	20	sub-16
112.5689	0.5	20	sub-16
113.57	0.5	20	sub-16
114.5669	0.5	20	sub-16
115.5674	0.5	20	sub-16
116.5682	0.5	20	sub-16
117.5691	0.5	20	sub-16
118.5698	0.5	20	sub-16
119.5791	0.5	20	sub-16
120.5775	0.5	20	sub-16
121.5792	0.5	20	sub-16
122.5787	0.5	20	sub-16
123.5792	0.5	20	sub-16
124.5772	0.5	20	sub-16
125.5754	0.5	20	sub-16
126.5776	0.5	20	sub-16
127.5783	0.5	20	sub-16
128.5798	0.5	20	sub-16
129.5835	0.5	20	sub-16
130.5843	0.5	20	sub-16
131.5851	0.5	20	sub-16
132.586	0.5	20	sub-16
133.5866	0.5	20	sub-16
134.5865	0.5	20	sub-16
135.5942	0.5	20	sub-16
136.6019	0.5	20	sub-16
137.6029	0.5	20	sub-16
138.6039	0.5	20	sub-16
139.6086	0.5	20	sub-16
140.611	0.5	20	sub-16
141.611	0.5	20	sub-16
142.6149	0.5	20	sub-16
143.6139	0.5	20	sub-16
144.6101	0.5	20	sub-16
145.6123	0.5	20	sub-16
146.6093	0.5	20	sub-16
147.6105	0.5	20	sub-16
148.6154	0.5	20	sub-16
149.6174	0.5	20	sub-16
150.6185	0.5	20	sub-16
151.619	0.5	20	sub-16
152.6198	0.5	20	sub-16
153.6207	0.5	20	sub-16
154.636	0.5	20	sub-16
155.6451	0.5	20	sub-16
156.6435	0.5	20	sub-16
157.6429	0.5	20	sub-16
158.6485	0.5	20	sub-16
159.6514	0.5	20	sub-16
160.6519	0.5	20	sub-16
161.6527	0.5	20	sub-16
162.6535	0.5	20	sub-16
163.6546	0.5	20	sub-16
164.6511	0.5	20	sub-16
165.6518	0.5	20	sub-16
166.6527	0.5	20	sub-16
167.654	0.5	20	sub-16
168.6546	0.5	20	sub-16
169.6623	0.5	20	sub-16
170.6588	0.5	20	sub-16
171.6607	0.5	20	sub-16
172.6606	0.5	20	sub-16
173.6653	0.5	20	sub-16
174.6618	0.5	20	sub-16
175.6618	0.5	20	sub-16
176.6607	0.5	20	sub-16
177.6642	0.5	20	sub-16
178.6632	0.5	20	sub-16
179.6682	0.5	20	sub-16
