onset	duration	trial_type
26.4253	0.5	reading
27.4306	0.5	reading
28.4382	0.5	reading
29.4369	0.5	reading
30.4459	0.5	reading
31.4467	0.5	reading
32.4479	0.5	reading
33.4448	0.5	reading
34.4453	0.5	reading
35.446	0.5	reading
36.4468	0.5	reading
37.4478	0.5	reading
38.4506	0.5	reading
39.4656	0.5	reading
40.4735	0.5	reading
41.4731	0.5	reading
42.4708	0.5	reading
43.4721	0.5	reading
44.4748	0.5	reading
45.4698	0.5	reading
46.4719	0.5	reading
47.4757	0.5	reading
48.469	0.5	reading
49.4706	0.5	reading
50.4748	0.5	reading
51.4737	0.5	reading
52.4759	0.5	reading
53.4725	0.5	reading
54.4754	0.5	reading
55.4721	0.5	reading
56.4742	0.5	reading
57.4725	0.5	reading
58.4746	0.5	reading
59.4795	0.5	reading
60.4803	0.5	reading
61.4809	0.5	reading
62.4819	0.5	reading
63.4825	0.5	reading
64.4793	0.5	reading
65.4804	0.5	reading
66.4809	0.5	reading
67.4818	0.5	reading
68.4827	0.5	reading
69.4799	0.5	reading
70.4805	0.5	reading
71.4816	0.5	reading
72.4822	0.5	reading
73.4829	0.5	reading
74.4794	0.5	reading
75.4804	0.5	reading
76.4812	0.5	reading
77.4823	0.5	reading
78.4829	0.5	reading
79.4799	0.5	reading
80.4806	0.5	reading
81.4817	0.5	reading
82.4824	0.5	reading
83.4834	0.5	reading
84.48	0.5	reading
85.4807	0.5	reading
86.4815	0.5	reading
87.4827	0.5	reading
88.4832	0.5	reading
89.4862	0.5	reading
90.4877	0.5	reading
91.4917	0.5	reading
92.49	0.5	reading
93.4901	0.5	reading
94.4905	0.5	reading
95.4907	0.5	reading
96.5027	0.5	reading
97.5088	0.5	reading
98.5069	0.5	reading
99.5139	0.5	reading
100.5145	0.5	reading
101.5156	0.5	reading
102.5164	0.5	reading
103.517	0.5	reading
104.5139	0.5	reading
105.5145	0.5	reading
106.5154	0.5	reading
132.0385	0.5	reading
133.0425	0.5	reading
134.0402	0.5	reading
135.0388	0.5	reading
136.0392	0.5	reading
137.042	0.5	reading
138.0436	0.5	reading
139.0397	0.5	reading
140.0484	0.5	reading
141.0492	0.5	reading
142.0501	0.5	reading
143.0509	0.5	reading
144.0476	0.5	reading
145.0484	0.5	reading
146.0492	0.5	reading
147.05	0.5	reading
148.0512	0.5	reading
149.0481	0.5	reading
150.0579	0.5	reading
151.0583	0.5	reading
152.0567	0.5	reading
153.0616	0.5	reading
154.0571	0.5	reading
155.0574	0.5	reading
156.0592	0.5	reading
157.0587	0.5	reading
158.0591	0.5	reading
159.0553	0.5	reading
160.0655	0.5	reading
161.0666	0.5	reading
162.0671	0.5	reading
163.0682	0.5	reading
164.0647	0.5	reading
165.0655	0.5	reading
166.0668	0.5	reading
